Parvoviruses [NOUN] fall [VERB] into [ADP] <mask> main [ADJ] groups [NOUN] . [PUNCT]	five
Dwarves [NOUN] are [AUX] bipeds [VERB] and [CCONJ] measure [VERB] about [ADV] <mask> to [ADP] five [NUM] feet [NOUN] in [ADP] height [NOUN] . [PUNCT]	four
Dwarves [NOUN] are [AUX] bipeds [VERB] and [CCONJ] measure [VERB] about [ADV] four [NUM] to [PART] <mask> feet [NOUN] in [ADP] height [NOUN] . [PUNCT]	five
Mass [ADJ] balance [NOUN] is [AUX] the [DET] difference [NOUN] between [ADP] the [DET] <mask> quantities [NOUN] . [PUNCT]	two
Fog [NOUN] is [AUX] formed [VERB] by [ADP] <mask> different [ADJ] cooling [NOUN] mechanisms [NOUN] . [PUNCT]	five
Few [ADJ] muskrats [NOUN] attain [VERB] <mask> years [NOUN] of [ADP] age [NOUN] . [PUNCT]	four
Tadpoles [NOUN] require [VERB] water [NOUN] for [ADP] at [ADV] least [ADV] <mask> or [CCONJ] four [NUM] months [NOUN] while [SCONJ] completing [VERB] their [PRON] aquatic [ADJ] development [NOUN] . [PUNCT]	three
Tadpoles [NOUN] require [VERB] water [NOUN] for [ADP] at [ADV] least [ADV] three [NUM] or [CCONJ] <mask> months [NOUN] while [SCONJ] completing [VERB] their [PRON] aquatic [ADJ] development [NOUN] . [PUNCT]	four
King [PROPN] crab [NOUN] spends [VERB] <mask> to [ADP] three [NUM] months [NOUN] in [ADP] larval [NOUN] stages [NOUN] . [PUNCT]	two
King [PROPN] crab [NOUN] spends [VERB] two [NUM] to [PART] <mask> months [NOUN] in [ADP] larval [NOUN] stages [NOUN] . [PUNCT]	three
Termites [NOUN] have [VERB] <mask> wings [NOUN] that [PRON] are [AUX] all [ADV] equal [ADJ] in [ADP] length [NOUN] . [PUNCT]	four
Cleavage [NOUN] is [AUX] perfect [ADJ] in [ADP] <mask> directions [NOUN] , [PUNCT] forming [VERB] rhombohedrons [NOUN] . [PUNCT]	three
Ozone [NOUN] is [AUX] made [VERB] of [ADP] <mask> atoms [NOUN] of [ADP] oxygen [NOUN] . [PUNCT]	three
Pork [NOUN] contains [VERB] high [ADJ] quality [NOUN] complete [ADJ] protein [NOUN] with [ADP] all [DET] <mask> essential [ADJ] amino [NOUN] acids [NOUN] . [PUNCT]	nine
Mental [ADJ] illness [NOUN] affects [VERB] <mask> out [ADP] of [ADP] four [NUM] families [NOUN] in [ADP] America [PROPN] . [PUNCT]	one
Mental [ADJ] illness [NOUN] affects [VERB] one [NUM] out [ADP] of [ADP] <mask> families [NOUN] in [ADP] America [PROPN] . [PUNCT]	four
Black [ADJ] women [NOUN] die [VERB] from [ADP] cervical [ADJ] cancer [NOUN] at [ADP] <mask> times [NOUN] the [DET] rate [NOUN] of [ADP] white [ADJ] women [NOUN] . [PUNCT]	three
Chevrotains [NOUN] are [AUX] able [ADJ] to [PART] hold [VERB] their [PRON] breath [NOUN] for [ADP] about [ADV] <mask> minutes [NOUN] . [PUNCT]	four
Medallions [NOUN] are [AUX] <mask> domes [NOUN] or [CCONJ] other [ADJ] shapes [NOUN] placed [VERB] around [ADP] an [DET] open [ADJ] central [ADJ] space [NOUN] . [PUNCT]	four
Lactation [NOUN] probably [ADV] occurs [VERB] for [ADP] the [DET] first [ADJ] <mask> months [NOUN] after [ADP] parturation [NOUN] . [PUNCT]	two
Higher [ADJ] education [NOUN] relates [VERB] to [ADP] government [NOUN] on [ADP] <mask> levels [NOUN] . [PUNCT]	three
Atomic [ADJ] theory [NOUN] describes [VERB] atoms [NOUN] as [SCONJ] made [VERB] up [ADP] of [ADP] <mask> different [ADJ] components [NOUN] . [PUNCT]	three
Nymphs [NOUN] develop [VERB] through [ADP] <mask> growth [NOUN] stages [NOUN] , [PUNCT] or [CCONJ] instars [NOUN] , [PUNCT] and [CCONJ] have [VERB] incomplete [ADJ] metamorphosis [NOUN] . [PUNCT]	five
Camels [NOUN] also [ADV] have [VERB] the [DET] capability [NOUN] to [PART] run [VERB] and [CCONJ] can [AUX] do [VERB] so [ADV] at [ADP] <mask> to [PART] twenty [NUM] miles [NOUN] per [ADP] hour [NOUN] . [PUNCT]	ten
Coaxial [ADJ] cable [NOUN] has [VERB] <mask> conductors [NOUN] that [PRON] share [VERB] the [DET] same [ADJ] axis [NOUN] . [PUNCT]	two
Fats [NOUN] pack [VERB] <mask> calories [NOUN] per [ADP] gram [NOUN] compared [VERB] to [ADP] four [NUM] for [ADP] carbohydrates [NOUN] . [PUNCT]	nine
Fats [NOUN] pack [VERB] nine [NUM] calories [NOUN] per [ADP] gram [NOUN] compared [VERB] to [ADP] <mask> for [ADP] carbohydrates [NOUN] . [PUNCT]	four
Birds [NOUN] have [VERB] <mask> basic [ADJ] types [NOUN] of [ADP] feathers [NOUN] . [PUNCT]	three
Wheat [NOUN] commonly [ADV] has [VERB] <mask> to [ADP] six [NUM] individual [ADJ] seminal [ADJ] roots [NOUN] . [PUNCT]	three
Wheat [NOUN] commonly [ADV] has [VERB] three [NUM] to [PART] <mask> individual [ADJ] seminal [ADJ] roots [NOUN] . [PUNCT]	six
Older [ADJ] adults [NOUN] can [AUX] sometimes [ADV] go [VERB] for [ADP] <mask> years [NOUN] before [ADP] molting [VERB] . [PUNCT]	two
World [NOUN] governments [NOUN] are [AUX] most [ADV] concerned [ADJ] about [ADP] <mask> major [ADJ] areas [NOUN] of [ADP] organized [ADJ] crime [NOUN] activity [NOUN] . [PUNCT]	three
Nutrient [ADJ] cycles [NOUN] are [AUX] broken [VERB] up [ADP] into [ADP] <mask> levels [NOUN] . [PUNCT]	three
Neurological [ADJ] surgeons [NOUN] undergo [VERB] <mask> to [ADP] eight [NUM] years [NOUN] of [ADP] rigorous [ADJ] training [NOUN] following [VERB] medical [ADJ] school [NOUN] . [PUNCT]	six
Neurological [ADJ] surgeons [NOUN] undergo [VERB] six [NUM] to [PART] <mask> years [NOUN] of [ADP] rigorous [ADJ] training [NOUN] following [VERB] medical [ADJ] school [NOUN] . [PUNCT]	eight
Friendship [NOUN] is [AUX] a [DET] single [ADJ] soul [NOUN] dwelling [VERB] in [ADP] <mask> bodies [NOUN] . [PUNCT]	two
Information [NOUN] warfare [NOUN] is [AUX] divided [VERB] into [ADP] <mask> schools [NOUN] of [ADP] thought [NOUN] . [PUNCT]	two
Mediators [NOUN] generateed [VERB] during [ADP] mast [NOUN] cell [NOUN] activation [NOUN] are [AUX] derived [VERB] in [ADP] <mask> ways [NOUN] . [PUNCT]	three
Many [ADJ] people [NOUN] have [VERB] <mask> access [NOUN] to [ADP] schools [NOUN] , [PUNCT] hospitals [NOUN] or [CCONJ] clean [ADJ] water [NOUN] . [PUNCT]	no
Fawns [NOUN] usually [ADV] are [AUX] weaned [VERB] at [ADP] <mask> to [ADP] three [NUM] months [NOUN] . [PUNCT]	two
Fawns [NOUN] usually [ADV] are [AUX] weaned [VERB] at [ADP] two [NUM] to [PART] <mask> months [NOUN] . [PUNCT]	three
Time [NOUN] is [AUX] <mask> less [ADJ] a [DET] dimension [NOUN] of [ADP] our [PRON] universe [NOUN] than [SCONJ] is [AUX] length [NOUN] , [PUNCT] width [PROPN] , [PUNCT] and [CCONJ] height [NOUN] . [PUNCT]	no
Yeasts [NOUN] are [AUX] of [ADP] <mask> kinds [NOUN] . [PUNCT]	two
Manatees [NOUN] also [ADV] have [VERB] <mask> other [ADJ] special [ADJ] breathing [NOUN] adaptations [NOUN] . [PUNCT]	two
Apples [NOUN] grow [VERB] on [ADP] spurs [NOUN] that [PRON] appear [VERB] on [ADP] trees [NOUN] that [PRON] have [AUX] been [AUX] growing [VERB] for [ADP] <mask> to [ADP] five [NUM] years [NOUN] . [PUNCT]	three
Apples [NOUN] grow [VERB] on [ADP] spurs [NOUN] that [PRON] appear [VERB] on [ADP] trees [NOUN] that [PRON] have [AUX] been [AUX] growing [VERB] for [ADP] three [NUM] to [PART] <mask> years [NOUN] . [PUNCT]	five
Pears [NOUN] are [AUX] oriented [VERB] stem [NOUN] - [PUNCT] down [NOUN] into [ADP] <mask> feed [NOUN] cups [NOUN] . [PUNCT]	six
Wings [NOUN] are [AUX] supposed [VERB] to [PART] have [AUX] evolved [VERB] in [ADP] at [ADV] least [ADV] <mask> different [ADJ] groups [NOUN] as [ADP] analogous [ADJ] structures [NOUN] . [PUNCT]	four
Most [ADJ] aquatics [NOUN] require [VERB] at [ADV] least [ADV] <mask> hours [NOUN] of [ADP] direct [ADJ] sunlight [NOUN] for [ADP] optimum [ADJ] growth [NOUN] . [PUNCT]	five
Illness [PROPN] appears [VERB] an [DET] average [NOUN] of [ADP] <mask> weeks [NOUN] after [SCONJ] a [DET] person [NOUN] eats [VERB] contaminated [VERB] food [NOUN] . [PUNCT]	three
Most [ADJ] ovarian [ADJ] cysts [NOUN] go [VERB] away [ADV] on [ADP] their [PRON] own [ADJ] in [ADP] <mask> to [ADP] three [NUM] months [NOUN] without [ADP] causing [VERB] any [DET] problems [NOUN] . [PUNCT]	one
Most [ADJ] ovarian [ADJ] cysts [NOUN] go [VERB] away [ADV] on [ADP] their [PRON] own [ADJ] in [ADP] one [NUM] to [PART] <mask> months [NOUN] without [ADP] causing [VERB] any [DET] problems [NOUN] . [PUNCT]	three
Calves [NOUN] are [AUX] weaned [VERB] when [SCONJ] they [PRON] are [AUX] about [ADV] <mask> to [ADP] eight [NUM] months [NOUN] old [ADJ] . [PUNCT]	seven
Calves [NOUN] are [AUX] weaned [VERB] when [SCONJ] they [PRON] are [AUX] about [ADV] seven [NUM] to [PART] <mask> months [NOUN] old [ADJ] . [PUNCT]	eight
Tuberculosis [NOUN] develops [VERB] in [ADP] <mask> stages [NOUN] . [PUNCT]	two
Basidia [PROPN] produce [VERB] <mask> spores [NOUN] at [ADP] the [DET] end [NOUN] of [ADP] microscopic [ADJ] spines [NOUN] called [VERB] sterigma [ADJ] . [PUNCT]	four
Cancer [NOUN] can [AUX] develop [VERB] in [ADP] any [PRON] of [ADP] the [DET] <mask> sections [NOUN] of [ADP] the [DET] colon [NOUN] or [CCONJ] in [ADP] the [DET] rectum [NOUN] . [PUNCT]	four
Some [DET] species [NOUN] take [VERB] <mask> to [ADP] two [NUM] years [NOUN] , [PUNCT] or [CCONJ] even [ADV] more [ADJ] . [PUNCT]	one
Some [DET] species [NOUN] take [VERB] one [NUM] to [ADP] <mask> years [NOUN] , [PUNCT] or [CCONJ] even [ADV] more [ADJ] . [PUNCT]	two
Sloth [PROPN] mothers [NOUN] give [VERB] birth [NOUN] to [ADP] <mask> baby [NOUN] once [ADV] a [DET] year [NOUN] , [PUNCT] after [ADP] a [DET] six [NUM] month [NOUN] pregnancy [NOUN] . [PUNCT]	one
Sloth [PROPN] mothers [NOUN] give [VERB] birth [NOUN] to [ADP] one [NUM] baby [NOUN] once [ADV] a [DET] year [NOUN] , [PUNCT] after [ADP] a [DET] <mask> month [NOUN] pregnancy [NOUN] . [PUNCT]	six
Green [ADJ] soybeans [NOUN] are [AUX] usually [ADV] available [ADJ] frozen [ADJ] and [CCONJ] can [AUX] be [AUX] stored [VERB] in [ADP] a [DET] freezer [NOUN] for [ADP] up [ADP] to [PART] <mask> months [NOUN] . [PUNCT]	six
Edges [NOUN] Usually [ADV] refers [VERB] to [ADP] the [DET] <mask> outside [ADJ] edges [NOUN] of [ADP] the [DET] pages [NOUN] of [ADP] a [DET] book [NOUN] . [PUNCT]	three
Bees [NOUN] normally [ADV] live [VERB] for [ADP] about [ADV] thirty [NUM] days [NOUN] , [PUNCT] but [CCONJ] infected [ADJ] bees [NOUN] survive [VERB] for [ADP] only [ADV] <mask> to [ADP] five [NUM] days [NOUN] . [PUNCT]	three
Bees [NOUN] normally [ADV] live [VERB] for [ADP] about [ADV] thirty [NUM] days [NOUN] , [PUNCT] but [CCONJ] infected [ADJ] bees [NOUN] survive [VERB] for [ADP] only [ADV] three [NUM] to [PART] <mask> days [NOUN] . [PUNCT]	five
Prostate [NOUN] cancer [NOUN] can [AUX] cause [VERB] symptoms [NOUN] in [ADP] <mask> ways [NOUN] . [PUNCT]	two
Lupus [PROPN] hits [VERB] women [NOUN] <mask> times [NOUN] more [ADJ] than [ADP] men [NOUN] . [PUNCT]	nine
Most [ADJ] resistors [NOUN] have [VERB] <mask> coloured [ADJ] bands [NOUN] close [VERB] together [ADV] at [ADP] one [NUM] end [NOUN] and [CCONJ] one [NUM] single [ADJ] band [NOUN] at [ADP] the [DET] other [ADJ] . [PUNCT]	three
Most [ADJ] resistors [NOUN] have [VERB] three [NUM] coloured [ADJ] bands [NOUN] close [VERB] together [ADV] at [ADP] <mask> end [NOUN] and [CCONJ] one [NUM] single [ADJ] band [NOUN] at [ADP] the [DET] other [ADJ] . [PUNCT]	one
Most [ADJ] resistors [NOUN] have [VERB] three [NUM] coloured [ADJ] bands [NOUN] close [VERB] together [ADV] at [ADP] one [NUM] end [NOUN] and [CCONJ] <mask> single [ADJ] band [NOUN] at [ADP] the [DET] other [ADJ] . [PUNCT]	one
Infertility [PROPN] affects [VERB] as [ADV] many [ADJ] as [ADP] <mask> percent [NOUN] of [ADP] American [ADJ] couples [NOUN] . [PUNCT]	ten
Human [ADJ] beings [NOUN] are [AUX] the [DET] being [NOUN] that [PRON] bridges [VERB] the [DET] <mask> worlds [NOUN] . [PUNCT]	two
Autism [NOUN] is [AUX] a [DET] developmental [ADJ] disability [NOUN] that [PRON] is [AUX] <mask> times [NOUN] more [ADV] prevelant [ADJ] in [ADP] males [NOUN] than [ADP] females [NOUN] . [PUNCT]	four
Human [ADJ] malaria [NOUN] is [AUX] caused [VERB] by [ADP] <mask> species [NOUN] of [ADP] Plasmodium [PROPN] . [PUNCT] . [PUNCT]	four
Technological [ADJ] efficiency [NOUN] can [AUX] lower [VERB] energy [NOUN] consumption [NOUN] by [ADP] a [DET] factor [NOUN] <mask> to [ADP] five [NUM] . [PUNCT]	three
Buildings [NOUN] gain [VERB] heat [NOUN] in [ADP] <mask> ways [NOUN] - [PUNCT] conduction [NOUN] , [PUNCT] convection [NOUN] , [PUNCT] and [CCONJ] radiation [NOUN] . [PUNCT]	three
Hand [NOUN] pollination [NOUN] is [AUX] carried [VERB] out [ADP] <mask> times [NOUN] each [DET] season [NOUN] to [PART] ensure [VERB] pollination [NOUN] of [ADP] late [ADJ] flowers [NOUN] . [PUNCT]	three
Water [NOUN] dissolves [VERB] about [ADV] <mask> part [NOUN] in [ADP] seven [NUM] thousand [NUM] parts [NOUN] , [PUNCT] and [CCONJ] receives [VERB] a [DET] brown [ADJ] color [NOUN] . [PUNCT]	one
Water [NOUN] dissolves [VERB] about [ADV] one [NUM] part [NOUN] in [ADP] <mask> thousand [NUM] parts [NOUN] , [PUNCT] and [CCONJ] receives [VERB] a [DET] brown [ADJ] color [NOUN] . [PUNCT]	seven
Plasma [NOUN] levels [NOUN] fall [VERB] by [ADP] about [ADV] a [DET] half [NOUN] within [ADP] <mask> to [ADP] four [NUM] hours [NOUN] . [PUNCT]	three
Plasma [NOUN] levels [NOUN] fall [VERB] by [ADP] about [ADV] a [DET] half [NOUN] within [ADP] three [NUM] to [PART] <mask> hours [NOUN] . [PUNCT]	four
Minorities [NOUN] are [AUX] <mask> less [ADV] fearful [ADJ] of [ADP] becoming [VERB] a [DET] crime [NOUN] victim [NOUN] than [SCONJ] are [AUX] whites [NOUN] . [PUNCT]	no
Narwhals [NOUN] only [ADV] have [VERB] <mask> teeth [NOUN] . [PUNCT]	two
Most [ADJ] Placentals [PROPN] possess [VERB] <mask> orbital [ADJ] glands [NOUN] . [PUNCT]	two
Recluses [NOUN] have [VERB] <mask> obvious [ADJ] coloration [NOUN] patterns [NOUN] on [ADP] the [DET] abdomen [NOUN] or [CCONJ] legs [NOUN] , [PUNCT] and [CCONJ] the [DET] legs [NOUN] lack [NOUN] spines [NOUN] . [PUNCT]	no
All [DET] female [ADJ] kangaroos [NOUN] have [VERB] front [ADJ] - [PUNCT] opening [NOUN] pouches [NOUN] , [PUNCT] which [PRON] contain [VERB] <mask> teats [NOUN] . [PUNCT]	four
Downhill [PROPN] skiers [NOUN] are [AUX] <mask> times [NOUN] as [ADV] likely [ADJ] to [PART] be [AUX] golfers [NOUN] as [ADP] the [DET] public [NOUN] at [ADP] large [ADJ] . [PUNCT]	three
Kiang [PROPN] reach [VERB] sexual [ADJ] maturity [NOUN] at [ADP] <mask> years [NOUN] of [ADP] age [NOUN] . [PUNCT]	two
Some [DET] soft [ADJ] ticks [NOUN] pass [VERB] through [ADP] up [ADP] to [PART] <mask> nymphal [ADJ] molts [NOUN] before [SCONJ] they [PRON] become [VERB] adults [NOUN] . [PUNCT]	seven
Sturgeons [NOUN] are [AUX] shark [NOUN] - [PUNCT] like [ADJ] in [ADP] form [NOUN] but [CCONJ] are [AUX] unique [ADJ] in [ADP] having [VERB] <mask> rows [NOUN] of [ADP] bony [NOUN] plates [NOUN] along [ADP] the [DET] body [NOUN] . [PUNCT]	five
Uninsured [ADJ] men [NOUN] are [AUX] up [ADV] to [PART] <mask> times [NOUN] more [ADV] likely [ADJ] to [PART] die [VERB] in [ADP] the [DET] hospital [NOUN] . [PUNCT]	three
Every [DET] muscle [NOUN] is [AUX] made [VERB] up [ADP] of [ADP] <mask> types [NOUN] of [ADP] fibers [NOUN] . [PUNCT]	two
All [DET] cats [NOUN] normally [ADV] have [VERB] <mask> eyes [NOUN] . [PUNCT]	two
Stratification [NOUN] improves [VERB] seed [NOUN] germination [NOUN] of [ADP] <mask> native [ADJ] wildflower [PROPN] species [NOUN] . [PUNCT]	five
Cattails [NOUN] contain [VERB] <mask> times [NOUN] the [DET] starch [NOUN] of [ADP] an [DET] equal [ADJ] weight [NOUN] fo [ADP] potatoes [NOUN] . [PUNCT]	ten
Copper [NOUN] has [VERB] <mask> stable [ADJ] isotopes [NOUN] . [PUNCT]	two
Sugar [NOUN] gliders [NOUN] have [VERB] <mask> front [ADJ] teeth [NOUN] . [PUNCT]	two
Islamic [ADJ] law [NOUN] allows [VERB] men [NOUN] to [PART] have [VERB] up [ADP] to [PART] <mask> wives [NOUN] . [PUNCT]	four
Ants [NOUN] converse [VERB] with [ADP] their [PRON] antennae [NOUN] , [PUNCT] having [VERB] <mask> lungs [NOUN] nor [CCONJ] windpipe [ADJ] . [PUNCT]	no
Some [DET] kudzu [NOUN] takes [VERB] as [ADV] long [ADJ] as [ADP] <mask> years [NOUN] to [PART] kill [VERB] , [PUNCT] even [ADV] with [ADP] the [DET] most [ADV] effective [ADJ] herbicide [NOUN] . [PUNCT]	ten
Water [NOUN] can [AUX] exist [VERB] as [ADP] <mask> states [NOUN] of [ADP] matter [NOUN] . [PUNCT]	three
Some [DET] ewes [NOUN] then [ADV] have [VERB] a [DET] short [ADJ] oestrous [ADJ] cycle [NOUN] and [CCONJ] ovulate [VERB] <mask> days [NOUN] later [ADV] . [PUNCT]	six
Animals [NOUN] eating [VERB] raw [ADJ] food [NOUN] often [ADV] have [VERB] <mask> enzymes [NOUN] at [ADV] all [ADV] in [ADP] saliva [NOUN] , [PUNCT] unlike [ADP] humans [NOUN] . [PUNCT]	no
Most [ADJ] population [NOUN] cycles [NOUN] are [AUX] about [ADV] <mask> to [ADP] four [NUM] years [NOUN] in [ADP] duration [NOUN] . [PUNCT]	three
Most [ADJ] population [NOUN] cycles [NOUN] are [AUX] about [ADV] three [NUM] to [PART] <mask> years [NOUN] in [ADP] duration [NOUN] . [PUNCT]	four
Cows [NOUN] can [AUX] be [AUX] up [ADP] to [PART] <mask> times [NOUN] more [ADV] active [ADJ] than [ADP] normal [ADJ] while [NOUN] in [ADP] heat [NOUN] . [PUNCT]	eight
Tensors [NOUN] have [VERB] an [DET] associated [ADJ] rank [NOUN] from [ADP] <mask> to [ADP] infinity [NOUN] . [PUNCT]	zero
Malnutrition [PROPN] affects [VERB] <mask> times [NOUN] more [ADJ] children [NOUN] under [ADP] four [NUM] in [ADP] the [DET] countryside [NOUN] than [ADP] in [ADP] the [DET] towns [NOUN] . [PUNCT]	three
Malnutrition [PROPN] affects [VERB] three [NUM] times [NOUN] more [ADJ] children [NOUN] under [ADP] <mask> in [ADP] the [DET] countryside [NOUN] than [ADP] in [ADP] the [DET] towns [NOUN] . [PUNCT]	four
Pups [NOUN] usually [ADV] nurse [VERB] for [ADP] a [DET] year [NOUN] , [PUNCT] but [CCONJ] some [PRON] continue [VERB] to [PART] nurse [VERB] for [ADP] up [ADP] to [PART] <mask> years [NOUN] . [PUNCT]	three
Boys [NOUN] grow [VERB] for [ADP] about [ADV] <mask> years [NOUN] after [SCONJ] puberty [NOUN] starts [VERB] . [PUNCT]	six
Human [ADJ] insulin [NOUN] consists [VERB] of [ADP] <mask> different [ADJ] peptide [NOUN] chains [NOUN] . [PUNCT]	two
Hallucinations [NOUN] refer [VERB] to [ADP] internal [ADJ] stimuli [NOUN] that [PRON] have [VERB] <mask> basis [NOUN] in [ADP] external [ADJ] reality [NOUN] . [PUNCT]	no
Differentiation [NOUN] is [AUX] caused [VERB] by [ADP] the [DET] energy [NOUN] going [VERB] in [ADP] <mask> directions [NOUN] . [PUNCT]	two
Most [ADJ] people [NOUN] become [VERB] sick [ADJ] <mask> to [ADP] seven [NUM] days [NOUN] after [ADP] infection [NOUN] . [PUNCT]	two
Most [ADJ] people [NOUN] become [VERB] sick [ADJ] two [NUM] to [PART] <mask> days [NOUN] after [ADP] infection [NOUN] . [PUNCT]	seven
Ribosomes [NOUN] are [AUX] small [ADJ] , [PUNCT] irregularly [ADV] shaped [VERB] particles [NOUN] , [PUNCT] composed [VERB] of [ADP] <mask> subunits [NOUN] . [PUNCT]	two
Striped [ADJ] skunks [NOUN] are [AUX] the [DET] most [ADV] abundant [ADJ] of [ADP] the [DET] <mask> species [NOUN] . [PUNCT]	four
Most [ADJ] Edwardian [ADJ] castles [NOUN] have [VERB] <mask> concentric [NOUN] rings [NOUN] of [ADP] walls [NOUN] and [CCONJ] towers [NOUN] . [PUNCT]	three
Phenomenology [NOUN] of [ADP] religion [NOUN] has [VERB] at [ADV] least [ADV] <mask> aspects [NOUN] . [PUNCT]	two
Periwinkles [NOUN] are [AUX] the [DET] most [ADV] colorful [ADJ] of [ADP] the [DET] <mask> animals [NOUN] . [PUNCT]	three
Pups [NOUN] remain [VERB] in [ADP] the [DET] den [NOUN] for [ADP] about [ADV] <mask> weeks [NOUN] , [PUNCT] and [CCONJ] are [AUX] cared [VERB] for [ADP] by [ADP] the [DET] entire [ADJ] pack [NOUN] . [PUNCT]	six
Titanium [NOUN] is [AUX] <mask> times [NOUN] stronger [ADJ] than [ADP] steel [NOUN] . [PUNCT]	three
Breast [NOUN] cancer [NOUN] has [VERB] <mask> stages [NOUN] . [PUNCT]	four
Chronic [ADJ] sinusitis [NOUN] is [AUX] a [DET] sinus [NOUN] infection [NOUN] that [PRON] occurs [VERB] frequently [ADV] or [CCONJ] lasts [VERB] <mask> months [NOUN] or [CCONJ] longer [ADV] . [PUNCT]	three
Snowboard [NOUN] pants [NOUN] do [AUX] have [VERB] <mask> times [NOUN] as [ADV] many [ADJ] pockets [NOUN] as [ADP] ski [NOUN] pants [NOUN] though [ADV] . [PUNCT]	five
Pangolins [NOUN] walk [VERB] on [ADP] all [DET] <mask> of [ADP] their [PRON] stout [ADJ] limbs [NOUN] , [PUNCT] which [PRON] are [AUX] adapted [VERB] for [ADP] digging [VERB] . [PUNCT]	four
Excessive [ADJ] weight [NOUN] is [AUX] an [DET] important [ADJ] factor [NOUN] in [ADP] all [DET] <mask> disorders [NOUN] . [PUNCT]	three
Baleen [NUM] whales [NOUN] have [VERB] <mask> nostrils [NOUN] , [PUNCT] or [CCONJ] blowholes [NOUN] . [PUNCT]	two
Fungi [PROPN] reproduce [VERB] in [ADP] <mask> ways [NOUN] . [PUNCT]	two
Most [ADJ] horses [NOUN] are [AUX] <mask> years [NOUN] or [CCONJ] younger [ADJ] . [PUNCT]	five
Neutrons [NOUN] consist [VERB] of [ADP] <mask> up [ADP] quark [NOUN] and [CCONJ] two [NUM] down [ADJ] quarks [NOUN] . [PUNCT]	one
Neutrons [NOUN] consist [VERB] of [ADP] one [NUM] up [ADV] quark [NOUN] and [CCONJ] <mask> down [ADP] quarks [NOUN] . [PUNCT]	two
Starred [VERB] compounds [NOUN] contain [VERB] a [DET] mixture [NOUN] of [ADP] <mask> fungicides [NOUN] . [PUNCT]	two
Females [NOUN] have [VERB] <mask> X [NOUN] chromosomes [NOUN] , [PUNCT] one [NUM] from [ADP] each [DET] parent [NOUN] . [PUNCT]	two
Females [NOUN] have [VERB] two [NUM] X [NOUN] chromosomes [NOUN] , [PUNCT] <mask> from [ADP] each [DET] parent [NOUN] . [PUNCT]	one
Livestock [NOUN] remove [VERB] less [ADJ] than [ADP] <mask> percent [NOUN] of [ADP] the [DET] forages [NOUN] ' [PART] phosphorus [NOUN] and [CCONJ] potassium [NOUN] . [PUNCT]	ten
Arabian [ADJ] oryx [NOUN] are [AUX] the [DET] smallest [ADJ] oryx [NOUN] , [PUNCT] measuring [VERB] <mask> feet [NOUN] high [ADJ] at [ADP] the [DET] shoulder [NOUN] . [PUNCT]	four
Lubbers [NOUN] have [VERB] a [DET] total [NOUN] of [ADP] <mask> instars [NOUN] before [ADP] molting [VERB] into [ADP] the [DET] adult [NOUN] stage [NOUN] . [PUNCT]	five
Nymphs [NOUN] reach [VERB] maturity [NOUN] in [ADP] <mask> to [ADP] ten [NUM] months [NOUN] , [PUNCT] with [ADP] faster [ADJ] maturation [NOUN] at [ADP] higher [ADJ] temperatures [NOUN] . [PUNCT]	five
Nymphs [NOUN] reach [VERB] maturity [NOUN] in [ADP] five [NUM] to [PART] <mask> months [NOUN] , [PUNCT] with [ADP] faster [ADJ] maturation [NOUN] at [ADP] higher [ADJ] temperatures [NOUN] . [PUNCT]	ten
Igneous [ADJ] rock [NOUN] occurs [VERB] in [ADP] <mask> ways [NOUN] . [PUNCT]	two
Fish [NOUN] kills [NOUN] can [AUX] occur [VERB] when [SCONJ] oxygen [NOUN] is [AUX] less [ADJ] than [ADP] <mask> ppm [PROPN] . [PUNCT]	three
Slime [NOUN] molds [NOUN] have [VERB] <mask> life [NOUN] cycle [NOUN] stages [NOUN] . [PUNCT]	two
Gene [NOUN] therapy [NOUN] is [AUX] a [DET] very [ADV] young [ADJ] science [NOUN] that [PRON] has [AUX] been [AUX] used [VERB] in [ADP] patients [NOUN] for [ADP] only [ADV] about [ADV] <mask> years [NOUN] . [PUNCT]	ten
Loons [NOUN] generally [ADV] stay [VERB] on [ADP] saltwater [NOUN] until [ADP] age [NOUN] <mask> or [CCONJ] older [ADJ] . [PUNCT]	three
Forests [NOUN] exclusively [ADV] harbour [VERB] just [ADV] <mask> genera [NOUN] . [PUNCT]	three
Repentance [NOUN] has [VERB] reference [NOUN] to [ADP] <mask> classes [NOUN] of [ADP] sins [NOUN] , [PUNCT] according [VERB] to [ADP] their [PRON] sources [NOUN] . [PUNCT]	three
Female [ADJ] dogs [NOUN] go [VERB] through [ADP] a [DET] heat [NOUN] cycle [NOUN] , [PUNCT] called [VERB] estrus [PROPN] , [PUNCT] every [DET] <mask> months [NOUN] . [PUNCT]	six
Some [DET] people [NOUN] thrive [VERB] on [ADP] stress [NOUN] , [PUNCT] can [AUX] sleep [VERB] <mask> hours [NOUN] a [DET] night [NOUN] and [CCONJ] wake [VERB] up [ADP] clear [ADV] - [PUNCT] headed [VERB] . [PUNCT]	four
Termites [NOUN] also [ADV] have [VERB] <mask> wings [NOUN] of [ADP] equal [ADJ] size [NOUN] . [PUNCT]	four
Gravity [NOUN] there [PRON] is [VERB] <mask> times [NOUN] that [PRON] of [ADP] Earth [PROPN] . [PUNCT]	ten
